広域_ID,広域_名称,基礎_ID,基礎_名称,人口（男女総数）,人口（男性）,人口（女性）,2015年（平成27年）の人口（組替）（人）,5年間の人口増減数（人）,5年間の人口増減率（％）,人口性比,面積（km2）,人口密度（1km2当たり）,世帯数（世帯）,2015年（平成27年）の世帯数（組替）（世帯）,5年間の世帯増減数（世帯）,5年間の世帯増減率（％）
01,北海道,01647,足寄町,6562.0,3213.0,3349.0,6990.0,-428.0,-6.12303,95.93909,1408.04,4.7,3095.0,3179.0,-84.0,-2.64234
01,北海道,01648,陸別町,2265.0,1138.0,1127.0,2482.0,-217.0,-8.74295,100.97604,608.9,3.7,1051.0,1128.0,-77.0,-6.82624
01,北海道,01649,浦幌町,4389.0,2140.0,2249.0,4919.0,-530.0,-10.77455,95.1534,729.85,6.0,1992.0,2086.0,-94.0,-4.50623
01,北海道,01661,釧路町,19115.0,9102.0,10013.0,19833.0,-718.0,-3.62023,90.90183,252.66,75.7,8256.0,8119.0,137.0,1.6874
01,北海道,01662,厚岸町,8893.0,4172.0,4721.0,9778.0,-885.0,-9.05093,88.37111,739.27,12.0,4021.0,4115.0,-94.0,-2.28433
01,北海道,01663,浜中町,5511.0,2728.0,2783.0,6061.0,-550.0,-9.07441,98.02372,423.63,13.0,2310.0,2325.0,-15.0,-0.64516
01,北海道,01664,標茶町,7230.0,3469.0,3761.0,7742.0,-512.0,-6.61328,92.23611,1099.37,6.6,3245.0,3281.0,-36.0,-1.09723
01,北海道,01665,弟子屈町,6961.0,3316.0,3645.0,7758.0,-797.0,-10.27327,90.97394,774.33,9.0,3320.0,3509.0,-189.0,-5.38615
01,北海道,01667,鶴居村,2564.0,1257.0,1307.0,2534.0,30.0,1.1839,96.17445,571.8,4.5,1119.0,1026.0,93.0,9.06433
01,北海道,01668,白糠町,7294.0,3414.0,3880.0,8068.0,-774.0,-9.59346,87.98969,773.13,9.4,3477.0,3609.0,-132.0,-3.65752
01,北海道,01691,別海町,14382.0,7287.0,7095.0,15273.0,-891.0,-5.83382,102.70613,1319.63,10.9,6091.0,5997.0,94.0,1.56745
01,北海道,01692,中標津町,23023.0,11341.0,11682.0,23774.0,-751.0,-3.15891,97.08098,684.87,33.6,10567.0,10437.0,130.0,1.24557
01,北海道,01693,標津町,5025.0,2460.0,2565.0,5242.0,-217.0,-4.13964,95.90643,624.69,8.0,2205.0,2169.0,36.0,1.65975
01,北海道,01694,羅臼町,4721.0,2343.0,2378.0,5415.0,-694.0,-12.81625,98.52817,397.72,11.9,1946.0,2101.0,-155.0,-7.37744
02,青森県,02201,青森市,275340.0,128099.0,147241.0,287648.0,-12308.0,-4.27884,86.99954,824.61,333.9,118293.0,118234.0,59.0,0.0499
02,青森県,02202,弘前市,168564.0,77274.0,91290.0,177411.0,-8847.0,-4.98673,84.64673,524.2,321.6,70789.0,71152.0,-363.0,-0.51018
02,青森県,02203,八戸市,223529.0,106836.0,116693.0,231257.0,-7728.0,-3.34174,91.55305,305.56,731.5,95716.0,93750.0,1966.0,2.09707
02,青森県,02204,黒石市,31972.0,14791.0,17181.0,34284.0,-2312.0,-6.74367,86.08928,217.05,147.3,11680.0,11770.0,-90.0,-0.76466
02,青森県,02205,五所川原市,51435.0,23253.0,28182.0,55181.0,-3746.0,-6.78857,82.51011,404.2,127.3,20898.0,21143.0,-245.0,-1.15878
02,青森県,02206,十和田市,60420.0,28691.0,31729.0,63429.0,-3009.0,-4.74389,90.42516,725.65,83.3,25531.0,25487.0,44.0,0.17264
02,青森県,02207,三沢市,39181.0,19611.0,19570.0,40196.0,-1015.0,-2.52513,100.2095,119.87,326.9,17259.0,16367.0,892.0,5.44999
02,青森県,02208,むつ市,54122.0,26102.0,28020.0,58493.0,-4371.0,-7.47269,93.15489,864.12,62.6,24072.0,24475.0,-403.0,-1.64658
02,青森県,02209,つがる市,30979.0,14367.0,16612.0,33316.0,-2337.0,-7.01465,86.48567,253.55,122.2,10806.0,10984.0,-178.0,-1.62054
02,青森県,02210,平川市,30621.0,14191.0,16430.0,32106.0,-1485.0,-4.6253,86.37249,346.01,88.5,10066.0,10129.0,-63.0,-0.62198
02,青森県,02301,平内町,10129.0,4818.0,5311.0,11142.0,-1013.0,-9.09173,90.71738,217.09,46.7,3793.0,3971.0,-178.0,-4.4825
02,青森県,02303,今別町,2335.0,1120.0,1215.0,2756.0,-421.0,-15.27576,92.18107,125.27,18.6,1127.0,1277.0,-150.0,-11.74628
02,青森県,02304,蓬田村,2543.0,1211.0,1332.0,2896.0,-353.0,-12.18923,90.91592,80.84,31.5,899.0,959.0,-60.0,-6.25652
02,青森県,02307,外ヶ浜町,5410.0,2532.0,2878.0,6198.0,-788.0,-12.71378,87.97776,230.3,23.5,2350.0,2577.0,-227.0,-8.80869
02,青森県,02321,鰺ヶ沢町,9047.0,4146.0,4901.0,10126.0,-1079.0,-10.65574,84.59498,343.08,26.4,3643.0,3851.0,-208.0,-5.40119
02,青森県,02323,深浦町,7346.0,3398.0,3948.0,8429.0,-1083.0,-12.8485,86.0689,488.9,15.0,3047.0,3304.0,-257.0,-7.77845
02,青森県,02343,西目屋村,1265.0,589.0,676.0,1415.0,-150.0,-10.60071,87.13018,246.02,5.1,437.0,488.0,-51.0,-10.45082
02,青森県,02361,藤崎町,14578.0,6752.0,7826.0,15179.0,-601.0,-3.95942,86.27651,37.29,390.9,4960.0,4942.0,18.0,0.36423
02,青森県,02362,大鰐町,8671.0,3936.0,4735.0,9676.0,-1005.0,-10.38652,83.12566,163.43,53.1,3228.0,3421.0,-193.0,-5.64163
02,青森県,02367,田舎館村,7328.0,3425.0,3903.0,7783.0,-455.0,-5.84607,87.75301,22.35,327.9,2400.0,2382.0,18.0,0.75567
02,青森県,02381,板柳町,12712.0,5806.0,6906.0,13935.0,-1223.0,-8.77646,84.07182,41.88,303.5,4476.0,4680.0,-204.0,-4.35897
02,青森県,02384,鶴田町,12077.0,5553.0,6524.0,13392.0,-1315.0,-9.8193,85.11649,46.43,260.1,4255.0,4384.0,-129.0,-2.94252
02,青森県,02387,中泊町,9663.0,4433.0,5230.0,11187.0,-1524.0,-13.62296,84.76099,216.34,44.7,3869.0,4118.0,-249.0,-6.04662
02,青森県,02401,野辺地町,12389.0,5777.0,6612.0,13524.0,-1135.0,-8.39249,87.37145,81.68,151.7,5325.0,5565.0,-240.0,-4.31267
02,青森県,02402,七戸町,14564.0,6967.0,7597.0,15709.0,-1145.0,-7.28882,91.70725,337.23,43.2,5443.0,5572.0,-129.0,-2.31515
02,青森県,02405,六戸町,10456.0,5086.0,5370.0,10423.0,33.0,0.31661,94.71136,83.89,124.6,3833.0,3570.0,263.0,7.36695
02,青森県,02406,横浜町,4231.0,2071.0,2160.0,4535.0,-304.0,-6.70342,95.87963,126.38,33.5,1813.0,1785.0,28.0,1.56863
02,青森県,02408,東北町,16441.0,7844.0,8597.0,17955.0,-1514.0,-8.43219,91.24113,326.5,50.4,5868.0,5974.0,-106.0,-1.77436
02,青森県,02411,六ヶ所村,10369.0,5910.0,4459.0,10536.0,-167.0,-1.58504,132.54093,252.68,41.0,5193.0,4683.0,510.0,10.89045
02,青森県,02412,おいらせ町,24282.0,11629.0,12653.0,24222.0,60.0,0.24771,91.90706,71.96,337.4,9180.0,8658.0,522.0,6.02911
02,青森県,02423,大間町,4718.0,2373.0,2345.0,5227.0,-509.0,-9.7379,101.19403,52.1,90.6,2107.0,2152.0,-45.0,-2.09108
02,青森県,02424,東通村,5956.0,3162.0,2794.0,6607.0,-651.0,-9.85319,113.17108,295.27,20.2,2559.0,2578.0,-19.0,-0.73701
02,青森県,02425,風間浦村,1633.0,774.0,859.0,1976.0,-343.0,-17.3583,90.10477,69.55,23.5,754.0,823.0,-69.0,-8.38396
02,青森県,02426,佐井村,1788.0,883.0,905.0,2148.0,-360.0,-16.75978,97.56906,135.04,13.2,824.0,906.0,-82.0,-9.05077
02,青森県,02441,三戸町,9090.0,4293.0,4797.0,10135.0,-1045.0,-10.3108,89.49343,151.79,59.9,3564.0,3756.0,-192.0,-5.11182
02,青森県,02442,五戸町,16051.0,7682.0,8369.0,17433.0,-1382.0,-7.92749,91.79113,177.67,90.3,6059.0,6123.0,-64.0,-1.04524
02,青森県,02443,田子町,4970.0,2376.0,2594.0,5554.0,-584.0,-10.51494,91.59599,241.98,20.5,1918.0,2006.0,-88.0,-4.38684
02,青森県,02445,南部町,16822.0,7884.0,8938.0,18312.0,-1490.0,-8.13674,88.20765,153.12,109.9,6260.0,6419.0,-159.0,-2.47702
02,青森県,02446,階上町,13506.0,6829.0,6677.0,14025.0,-519.0,-3.70053,102.27647,94.0,143.7,5862.0,5699.0,163.0,2.86015
02,青森県,02450,新郷村,2197.0,1067.0,1130.0,2509.0,-312.0,-12.43523,94.42478,150.77,14.6,787.0,831.0,-44.0,-5.29483
03,岩手県,03201,盛岡市,289893.0,136950.0,152943.0,297631.0,-7738.0,-2.59986,89.54316,886.47,327.0,130936.0,129718.0,1218.0,0.93896
03,岩手県,03202,宮古市,50401.0,24387.0,26014.0,56676.0,-6275.0,-11.07171,93.74568,1259.15,40.0,21303.0,23387.0,-2084.0,-8.91093
03,岩手県,03203,大船渡市,34739.0,16686.0,18053.0,38058.0,-3319.0,-8.7209,92.42785,322.51,107.7,14115.0,14807.0,-692.0,-4.67347
03,岩手県,03205,花巻市,93234.0,44428.0,48806.0,97702.0,-4468.0,-4.57309,91.02979,908.39,102.6,34715.0,33799.0,916.0,2.71014
03,岩手県,03206,北上市,93089.0,46855.0,46234.0,93511.0,-422.0,-0.45128,101.34317,437.55,212.8,38871.0,35861.0,3010.0,8.39352
03,岩手県,03207,久慈市,33063.0,15897.0,17166.0,35642.0,-2579.0,-7.23585,92.60748,623.5,53.0,14118.0,14256.0,-138.0,-0.96801
03,岩手県,03208,遠野市,25381.0,12227.0,13154.0,28062.0,-2681.0,-9.55385,92.95271,825.97,30.7,9619.0,9973.0,-354.0,-3.54958
03,岩手県,03209,一関市,111970.0,54260.0,57710.0,121583.0,-9613.0,-7.90653,94.02183,1256.42,89.1,42192.0,43046.0,-854.0,-1.98392
03,岩手県,03210,陸前高田市,18271.0,8836.0,9435.0,19758.0,-1487.0,-7.52607,93.6513,231.94,78.8,7148.0,7487.0,-339.0,-4.52785
03,岩手県,03211,釜石市,32096.0,15364.0,16732.0,36802.0,-4706.0,-12.78735,91.82405,440.35,72.9,14723.0,16860.0,-2137.0,-12.67497
03,岩手県,03213,二戸市,25528.0,11992.0,13536.0,27611.0,-2083.0,-7.54409,88.59338,420.42,60.7,10511.0,10670.0,-159.0,-1.49016
03,岩手県,03214,八幡平市,24042.0,11510.0,12532.0,26355.0,-2313.0,-8.77632,91.84488,862.3,27.9,9151.0,9429.0,-278.0,-2.94835
03,岩手県,03215,奥州市,113027.0,54862.0,58165.0,119422.0,-6395.0,-5.35496,94.32133,993.3,113.8,42303.0,41726.0,577.0,1.38283
03,岩手県,03216,滝沢市,55600.0,27143.0,28457.0,55463.0,137.0,0.24701,95.38251,182.46,304.7,21727.0,20787.0,940.0,4.52206
03,岩手県,03301,雫石町,15742.0,7500.0,8242.0,16981.0,-1239.0,-7.29639,90.99733,608.82,25.9,5426.0,5508.0,-82.0,-1.48874
03,岩手県,03302,葛巻町,5638.0,2730.0,2908.0,6344.0,-706.0,-11.12863,93.87895,434.96,13.0,2342.0,2460.0,-118.0,-4.79675
03,岩手県,03303,岩手町,12294.0,5971.0,6323.0,13692.0,-1398.0,-10.21034,94.43302,360.46,34.1,4773.0,4927.0,-154.0,-3.12563
03,岩手県,03321,紫波町,32166.0,15395.0,16771.0,32614.0,-448.0,-1.37364,91.79536,238.98,134.6,11370.0,10808.0,562.0,5.19985
03,岩手県,03322,矢巾町,28076.0,13345.0,14731.0,27678.0,398.0,1.43797,90.59127,67.32,417.1,10954.0,9902.0,1052.0,10.62412
03,岩手県,03366,西和賀町,5137.0,2380.0,2757.0,5880.0,-743.0,-12.63605,86.32572,590.74,8.7,1994.0,2146.0,-152.0,-7.08295
03,岩手県,03381,金ケ崎町,15545.0,8035.0,7510.0,15895.0,-350.0,-2.20195,106.99068,179.76,86.5,5919.0,5556.0,363.0,6.53348
03,岩手県,03402,平泉町,7258.0,3502.0,3756.0,7868.0,-610.0,-7.75292,93.23749,63.39,114.5,2388.0,2478.0,-90.0,-3.63196
03,岩手県,03441,住田町,5050.0,2474.0,2576.0,5720.0,-670.0,-11.71329,96.04037,334.84,15.1,1983.0,2117.0,-134.0,-6.32971
03,岩手県,03461,大槌町,11013.0,5236.0,5777.0,11759.0,-746.0,-6.34408,90.63528,200.42,54.9,4533.0,4927.0,-394.0,-7.99675
03,岩手県,03482,山田町,14332.0,6902.0,7430.0,15826.0,-1494.0,-9.44016,92.89367,262.81,54.5,5640.0,6218.0,-578.0,-9.29559
03,岩手県,03483,岩泉町,8732.0,4330.0,4402.0,9841.0,-1109.0,-11.26918,98.36438,992.36,8.8,3953.0,4174.0,-221.0,-5.29468
03,岩手県,03484,田野畑村,3059.0,1527.0,1532.0,3466.0,-407.0,-11.74264,99.67363,156.19,19.6,1233.0,1292.0,-59.0,-4.56656
03,岩手県,03485,普代村,2489.0,1246.0,1243.0,2795.0,-306.0,-10.94812,100.24135,69.66,35.7,1031.0,1103.0,-72.0,-6.52765
03,岩手県,03501,軽米町,8423.0,4090.0,4333.0,9333.0,-910.0,-9.75035,94.39188,245.82,34.3,3274.0,3318.0,-44.0,-1.3261
03,岩手県,03503,野田村,3938.0,1863.0,2075.0,4149.0,-211.0,-5.08556,89.78313,80.8,48.7,1498.0,1516.0,-18.0,-1.18734
03,岩手県,03506,九戸村,5376.0,2554.0,2822.0,5865.0,-489.0,-8.3376,90.50319,134.02,40.1,1924.0,1990.0,-66.0,-3.31658
03,岩手県,03507,洋野町,15098.0,7102.0,7996.0,16693.0,-1595.0,-9.5549,88.81941,302.92,49.8,5794.0,5959.0,-165.0,-2.76892
03,岩手県,03524,一戸町,11506.0,5503.0,6003.0,12919.0,-1413.0,-10.93738,91.67083,300.03,38.3,4553.0,4844.0,-291.0,-6.00743
04,宮城県,04100,仙台市,1097196.0,531722.0,565474.0,1082159.0,15037.0,1.38954,94.0312,786.35,1395.3,523620.0,498953.0,24667.0,4.94375
04,宮城県,04101,仙台市青葉区,311757.0,150976.0,160781.0,310183.0,1574.0,0.50744,93.90164,302.24,1031.5,161618.0,158562.0,3056.0,1.92732
04,宮城県,04102,仙台市宮城野区,196813.0,96358.0,100455.0,194825.0,1988.0,1.0204,95.92156,58.25,3378.8,95670.0,90166.0,5504.0,6.1043
04,宮城県,04103,仙台市若林区,141531.0,69634.0,71897.0,133498.0,8033.0,6.01732,96.85244,50.86,2782.8,68425.0,61963.0,6462.0,10.4288
04,宮城県,04104,仙台市太白区,234875.0,112959.0,121916.0,226855.0,8020.0,3.5353,92.65314,228.39,1028.4,104827.0,98456.0,6371.0,6.47091
04,宮城県,04105,仙台市泉区,212220.0,101795.0,110425.0,216798.0,-4578.0,-2.11164,92.18474,146.61,1447.5,93080.0,89806.0,3274.0,3.64564
04,宮城県,04202,石巻市,140237.0,68316.0,71921.0,147214.0,-6977.0,-4.73936,94.98756,554.55,252.9,56374.0,56819.0,-445.0,-0.78319
04,宮城県,04203,塩竈市,52249.0,24899.0,27350.0,54187.0,-1938.0,-3.5765,91.03839,17.37,3008.0,21216.0,20519.0,697.0,3.39685
04,宮城県,04205,気仙沼市,61171.0,29905.0,31266.0,64988.0,-3817.0,-5.87339,95.64703,332.44,184.0,24508.0,24152.0,356.0,1.474
04,宮城県,04206,白石市,32734.0,15981.0,16753.0,35272.0,-2538.0,-7.19551,95.39187,286.48,114.3,12457.0,12585.0,-128.0,-1.01708
04,宮城県,04207,名取市,78757.0,38588.0,40169.0,76668.0,2089.0,2.72474,96.06413,98.18,802.2,29675.0,27529.0,2146.0,7.79542
04,宮城県,04208,角田市,27996.0,13806.0,14190.0,30180.0,-2184.0,-7.23658,97.29387,147.53,189.8,10262.0,10398.0,-136.0,-1.30794
04,宮城県,04209,多賀城市,63276.0,31566.0,31710.0,62096.0,1180.0,1.90028,99.54588,19.69,3213.6,26482.0,24097.0,2385.0,9.8975
04,宮城県,04211,岩沼市,44091.0,21693.0,22398.0,44678.0,-587.0,-1.31385,96.8524,60.45,729.4,17234.0,16631.0,603.0,3.62576
04,宮城県,04212,登米市,76103.0,37159.0,38944.0,81959.0,-5856.0,-7.14504,95.4165,536.12,142.0,25605.0,26196.0,-591.0,-2.25607
04,宮城県,04213,栗原市,64686.0,31144.0,33542.0,69906.0,-5220.0,-7.46717,92.85075,804.97,80.4,22696.0,23133.0,-437.0,-1.88908
04,宮城県,04214,東松島市,39121.0,19096.0,20025.0,39503.0,-382.0,-0.96702,95.3608,101.3,386.2,14429.0,13868.0,561.0,4.04528
04,宮城県,04215,大崎市,127381.0,62428.0,64953.0,133391.0,-6010.0,-4.50555,96.11257,796.81,159.9,48780.0,48307.0,473.0,0.97915
04,宮城県,04216,富谷市,51659.0,25091.0,26568.0,51591.0,68.0,0.13181,94.44068,49.18,1050.4,18378.0,17494.0,884.0,5.05316
04,宮城県,04301,蔵王町,11428.0,5572.0,5856.0,12316.0,-888.0,-7.21013,95.15027,152.83,74.8,3916.0,3923.0,-7.0,-0.17843
04,宮城県,04302,七ヶ宿町,1262.0,620.0,642.0,1461.0,-199.0,-13.62081,96.57321,263.09,4.8,523.0,567.0,-44.0,-7.76014
04,宮城県,04321,大河原町,23575.0,11528.0,12047.0,23798.0,-223.0,-0.93705,95.69187,24.99,943.4,9516.0,9099.0,417.0,4.58292
04,宮城県,04322,村田町,10670.0,5296.0,5374.0,11501.0,-831.0,-7.22546,98.54857,78.38,136.1,3764.0,3764.0,0.0,0.0
04,宮城県,04323,柴田町,38264.0,19344.0,18920.0,39525.0,-1261.0,-3.19039,102.24101,54.03,708.2,15530.0,15121.0,409.0,2.70485
04,宮城県,04324,川崎町,8353.0,4101.0,4252.0,9167.0,-814.0,-8.87968,96.44873,270.77,30.8,2956.0,2880.0,76.0,2.63889
04,宮城県,04341,丸森町,12268.0,6121.0,6147.0,13972.0,-1704.0,-12.19582,99.57703,273.3,44.9,4423.0,4547.0,-124.0,-2.72707
04,宮城県,04361,亘理町,33098.0,16212.0,16886.0,33589.0,-491.0,-1.46179,96.00853,73.6,449.7,12153.0,11334.0,819.0,7.22605
04,宮城県,04362,山元町,12051.0,5976.0,6075.0,12315.0,-264.0,-2.14373,98.37037,64.58,186.6,4540.0,4429.0,111.0,2.50621
04,宮城県,04401,松島町,13341.0,6423.0,6918.0,14421.0,-1080.0,-7.48908,92.84475,53.56,249.1,5002.0,5112.0,-110.0,-2.1518
04,宮城県,04404,七ヶ浜町,18136.0,9026.0,9110.0,18652.0,-516.0,-2.76646,99.07794,13.19,1375.0,6445.0,6167.0,278.0,4.50786
04,宮城県,04406,利府町,35189.0,17206.0,17983.0,35835.0,-646.0,-1.80271,95.67925,44.89,783.9,12527.0,12191.0,336.0,2.75613
04,宮城県,04421,大和町,28786.0,14971.0,13815.0,28244.0,542.0,1.91899,108.36772,225.49,127.7,11382.0,10177.0,1205.0,11.84042
04,宮城県,04422,大郷町,7825.0,3822.0,4003.0,8370.0,-545.0,-6.51135,95.47839,82.01,95.4,2483.0,2421.0,62.0,2.56093
04,宮城県,04424,大衡村,5849.0,2928.0,2921.0,5703.0,146.0,2.56006,100.23964,60.32,97.0,1878.0,1755.0,123.0,7.00855
04,宮城県,04444,色麻町,6709.0,3250.0,3459.0,7238.0,-529.0,-7.30865,93.95779,109.28,61.4,1965.0,1974.0,-9.0,-0.45593
04,宮城県,04445,加美町,21952.0,10766.0,11186.0,23743.0,-1791.0,-7.54328,96.24531,460.67,47.7,7641.0,7564.0,77.0,1.01798
04,宮城県,04501,涌谷町,15401.0,7524.0,7877.0,16701.0,-1300.0,-7.78397,95.5186,82.16,187.5,5450.0,5476.0,-26.0,-0.4748
04,宮城県,04505,美里町,24011.0,11615.0,12396.0,24852.0,-841.0,-3.38403,93.69958,74.99,320.2,8533.0,8343.0,190.0,2.27736
04,宮城県,04581,女川町,6432.0,3351.0,3081.0,6334.0,98.0,1.54721,108.76339,65.35,98.4,3165.0,3154.0,11.0,0.34876
04,宮城県,04606,南三陸町,12230.0,5964.0,6266.0,12370.0,-140.0,-1.13177,95.18034,163.4,74.8,4283.0,4041.0,242.0,5.98862
05,秋田県,05201,秋田市,307885.0,145423.0,162462.0,315814.0,-7929.0,-2.51066,89.51201,906.07,339.8,136942.0,135318.0,1624.0,1.20014
05,秋田県,05202,能代市,50005.0,22914.0,27091.0,54730.0,-4725.0,-8.63329,84.5816,426.95,117.1,21220.0,22371.0,-1151.0,-5.14505
05,秋田県,05203,横手市,85584.0,40336.0,45248.0,92197.0,-6613.0,-7.17268,89.14427,692.8,123.5,31099.0,31463.0,-364.0,-1.15691
05,秋田県,05204,大館市,69280.0,32556.0,36724.0,74175.0,-4895.0,-6.59926,88.65047,913.22,75.9,27999.0,28242.0,-243.0,-0.86042
05,秋田県,05206,男鹿市,25175.0,11855.0,13320.0,28375.0,-3200.0,-11.27753,89.0015,241.09,104.4,10491.0,11147.0,-656.0,-5.88499
05,秋田県,05207,湯沢市,42096.0,20112.0,21984.0,46613.0,-4517.0,-9.69043,91.48472,790.91,53.2,15686.0,16384.0,-698.0,-4.26025
05,秋田県,05209,鹿角市,29107.0,13677.0,15430.0,32038.0,-2931.0,-9.14851,88.63901,707.52,41.1,10979.0,11508.0,-529.0,-4.5968
05,秋田県,05210,由利本荘市,74763.0,35860.0,38903.0,79927.0,-5164.0,-6.4609,92.17798,1209.59,61.8,28313.0,28349.0,-36.0,-0.12699
05,秋田県,05211,潟上市,31743.0,14979.0,16764.0,33083.0,-1340.0,-4.05042,89.35218,97.72,324.8,12279.0,12023.0,256.0,2.12925
05,秋田県,05212,大仙市,77715.0,36298.0,41417.0,82783.0,-5068.0,-6.12203,87.64034,866.79,89.7,28429.0,28198.0,231.0,0.81921
05,秋田県,05213,北秋田市,30217.0,14165.0,16052.0,33224.0,-3007.0,-9.05069,88.24446,1152.76,26.2,12079.0,12222.0,-143.0,-1.17002
05,秋田県,05214,にかほ市,23455.0,11231.0,12224.0,25324.0,-1869.0,-7.38035,91.87664,241.13,97.3,8632.0,8804.0,-172.0,-1.95366
05,秋田県,05215,仙北市,24629.0,11400.0,13229.0,27523.0,-2894.0,-10.51484,86.17431,1093.56,22.5,9247.0,9594.0,-347.0,-3.61684
05,秋田県,05303,小坂町,4780.0,2232.0,2548.0,5339.0,-559.0,-10.47013,87.59812,201.7,23.7,2044.0,2168.0,-124.0,-5.71956
